Gene,Name,baseMean,baseMean_N2_OP50,baseMean_N2_BT,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00010266,dct-18,4162.85943182659,6248.87746373302,2077.01234166089,-1.48793383271909,0.297586692858954,-5.00000123804031,5.732994625324e-07,1.04190945799367e-05
WBGene00008774,F13H10.3,828.453570543109,1051.10065771953,605.682539967427,-0.781944803996695,0.156460679000656,-4.9977081078206,5.80157135955617e-07,1.05325561398383e-05
WBGene00007689,C18E9.9,786.165802830104,490.014080255971,1082.56239215294,1.10458565521806,0.221177205431351,4.99412067832146,5.91044334686197e-07,1.07188548231239e-05
WBGene00016874,C52B11.5,435.410422145226,629.630583904369,241.309248906798,-1.31541700505313,0.263883537557031,-4.98483921062656,6.20133611294188e-07,1.12345135627482e-05
WBGene00021337,Y34F4.2,28.1833596409568,45.2567345731025,11.2392980946826,-1.80905777432835,0.363324844736768,-4.97917442348053,6.38560748245089e-07,1.15561289370901e-05
WBGene00003162,mdh-2,9759.77658766496,13949.4470991645,5570.06806579956,-1.26419090752815,0.254028685661551,-4.9765675251828,6.47217047929774e-07,1.17004280247051e-05
WBGene00000781,cpr-1,6598.87838514626,10015.4689288966,3182.34743872732,-1.53953229198229,0.309433714497068,-4.97532175666295,6.51393494705871e-07,1.17635212984923e-05
WBGene00020197,mans-3,295.00963562944,398.151848787121,191.757978549187,-1.02311537797719,0.205649760218915,-4.97503803013471,6.52348314518367e-07,1.17683635939113e-05
WBGene00009049,F22B8.7,541.430486975043,362.527515973836,720.598144645394,0.965311962849942,0.194087055765926,4.97360300016161,6.57198295022198e-07,1.18433905153422e-05
WBGene00022570,sdz-35,12.3209274328839,2.11268346216253,22.4696602720361,2.54241907684644,0.511239453090751,4.97304944185349,6.59078431690454e-07,1.18647963889821e-05
WBGene00013025,vha-13,10740.4239467525,15853.3934529807,5627.37336018186,-1.4086344567753,0.283315871880307,-4.97195743897613,6.62802581787612e-07,1.19193186219057e-05
WBGene00007422,ugt-17,257.010230552812,389.935234191709,124.215549217866,-1.53637538797018,0.309031924770074,-4.9715749889377,6.64111672068632e-07,1.19303415470778e-05
WBGene00008886,F16C3.2,322.895592661629,187.52343736546,458.401284077412,1.2336035320488,0.248278077832151,4.96863654987205,6.74253117781841e-07,1.20998428613039e-05
WBGene00008043,C40H1.8,27.1845857046813,44.9909705023704,9.47800035636337,-1.96990988221392,0.397506078047957,-4.95567235572248,7.20805933177507e-07,1.29217281200796e-05
WBGene00012783,Y43C5A.3,359.981830076462,135.462863270703,584.533935895296,1.87954195464098,0.379288163424751,4.95544584800594,7.21646196450159e-07,1.29232732651649e-05
WBGene00019322,ahcy-1,45098.9851834104,71138.1456167863,19059.7426626699,-1.7285684932828,0.349208149276566,-4.94996607858027,7.4226417600582e-07,1.3278625729006e-05
WBGene00220000,K02F2.11,32.1308482705624,54.6188601976672,9.68989251194145,-2.12511695502176,0.429486498878082,-4.94804134838478,7.49639868189847e-07,1.33965881762644e-05
WBGene00021397,Y38C1AA.6,62.775920514859,33.181233882554,92.4010739629764,1.39340472635171,0.281852922090164,4.94372992842686,7.66418603160459e-07,1.36821687718374e-05
WBGene00015814,oatr-1,3153.37169496455,3973.79194314616,2332.82865684193,-0.756130564271057,0.153035557590358,-4.94088155835686,7.7770142095595e-07,1.38691435508253e-05
WBGene00021339,Y34F4.4,58.9196584706336,28.6082917300038,89.4124944544442,1.5294316758177,0.309862216882849,4.93584436077257,7.98047321889556e-07,1.42171881523318e-05
WBGene00011679,ucr-2.2,2073.62871401702,2794.6041614177,1352.7112844733,-1.01597993209476,0.206053114117466,-4.9306701160341,8.19480179192274e-07,1.45838539055007e-05
WBGene00001000,dim-1,8872.8546696257,11060.5934945324,6685.01105809141,-0.715968095411204,0.145230027685104,-4.92989023567226,8.22758311154565e-07,1.46270040835757e-05
WBGene00001852,hil-1,195.213960654995,99.3978629565039,291.000819900412,1.45290267219458,0.294750735744599,4.92925884824091,8.25421519127332e-07,1.46591440360665e-05
WBGene00005586,sri-74,8.08832793979185,0.19451648532086,16.1768593145073,2.95123373058989,0.598803079459811,4.9285546982361,8.28401434275722e-07,1.46968362118192e-05
WBGene00018274,F41C3.8,196.496368532443,131.452971578711,261.739826146366,0.967053438822683,0.196518611475633,4.92092546126397,8.61359334900829e-07,1.52657458961018e-05
WBGene00020784,tat-4,1912.02921396712,1413.12786244776,2410.94105129346,0.758180766295472,0.15413794555613,4.91884567138843,8.70560712960852e-07,1.54128817135569e-05
WBGene00010467,K01D12.8,65.475113158657,106.61683187068,24.5057871980601,-1.88375307890185,0.383060682034721,-4.91763620556365,8.75955064793469e-07,1.54923817341904e-05
WBGene00044661,fbxa-143,32.058288988844,13.399968107521,50.7575017219694,1.74012568690921,0.353916391494492,4.91677053883018,8.79835782639837e-07,1.55449748895686e-05
WBGene00019605,ctsa-4.1,293.399527965917,438.686752222847,148.188978392783,-1.46561938556727,0.298188468081313,-4.91507735023345,8.87474130669447e-07,1.56637813093851e-05
WBGene00019900,vdac-1,15237.4287805316,20396.1909151372,10078.5848959334,-0.988473506266486,0.201320471122019,-4.90995029346708,9.10994816495625e-07,1.60623756842613e-05
WBGene00010887,M7.12,111.025526460077,55.1132043997011,166.967968466095,1.49216035151748,0.304050786141066,4.90760234648821,9.2196546458694e-07,1.62390998274316e-05
WBGene00007284,C03H12.1,401.393835584707,570.415675093933,232.204987931621,-1.23837468083714,0.252421588370492,-4.9059776892756,9.29630924030106e-07,1.63573046981807e-05
WBGene00001752,gst-4,467.83060740665,720.788275215208,214.879347643448,-1.60867882627558,0.328026496654157,-4.90411245031717,9.38507164993584e-07,1.6496549531959e-05
WBGene00007463,vgln-1,19765.4356687365,29870.8319927639,9660.00298194287,-1.51593575757816,0.309351912258026,-4.9003600673195,9.5661172160837e-07,1.6797552955865e-05
WBGene00018763,F53F10.1,126.689668026237,73.0226522072624,180.286185656184,1.24430201255758,0.254298980640897,4.89306724479049,9.92764668338782e-07,1.74145351954862e-05
WBGene00017075,nap-1,12136.6601992448,14813.2287702719,9460.13287290706,-0.639432252434433,0.130689464552969,-4.89276051915622,9.94313676045383e-07,1.74238729857523e-05
WBGene00016795,C49H3.12,64.7499225713983,27.6943565996352,101.876877557466,1.70851214349358,0.349215984659969,4.8924225079707,9.96023374759523e-07,1.74360046952285e-05
WBGene00010488,endu-1,678.709495434158,437.089199035248,920.399295062433,1.04039638526064,0.213210246281909,4.87967348382036,1.06261616585339e-06,1.85827712759137e-05
WBGene00013806,Y116A8C.29,162.406490216035,49.8468324521775,275.05908806601,2.10069405186303,0.430794775595319,4.87632202354371,1.08082114225616e-06,1.88818682324017e-05
WBGene00010408,mboa-2,1083.14389112881,1346.05466095041,820.350250456931,-0.704248739953319,0.144467919619036,-4.87477594894725,1.08932016949864e-06,1.89916267190923e-05
WBGene00011149,R08H2.8,8.32687558888695,0.194516521868271,16.7131831410474,2.92614213172081,0.600249505955038,4.87487636839471,1.08876619975852e-06,1.89916267190923e-05
WBGene00012339,W07G4.5,549.762046900695,798.33213462399,301.344389048798,-1.33109058819155,0.273071533567916,-4.87451244294747,1.09077510578602e-06,1.89976664257732e-05
WBGene00000207,asb-2,7646.57521189478,9994.3467356879,5298.91701262354,-0.894191794476623,0.183467974560302,-4.87383041437959,1.09454958476654e-06,1.90440515570853e-05
WBGene00020325,bath-46,42.4525574742711,17.3677559699658,67.7713117414378,1.7688227690394,0.36348790467133,4.86624932028697,1.13736023803523e-06,1.97688435694196e-05
WBGene00007668,C18B12.6,215.498519499206,288.458496615937,142.438160240402,-0.988837208525094,0.203391046415883,-4.86175387732247,1.1635023295537e-06,2.02027385247127e-05
WBGene00020036,R12E2.11,886.057457518282,1101.09449281688,670.97711716453,-0.704354541175053,0.144946337286827,-4.85941593530054,1.17732558853797e-06,2.04220707857933e-05
WBGene00020808,clik-1,16760.1279261865,21060.2826426496,12459.9178240808,-0.745048312680443,0.153385322028756,-4.85736381308222,1.18958901743263e-06,2.06139298086556e-05
WBGene00010827,txt-19,320.121216362131,211.382171408922,428.740970178996,0.990748610766343,0.204225911853312,4.85123852196562,1.22692885737827e-06,2.12395017755038e-05
WBGene00013101,Y51H4A.5,9.19592296006483,17.2350491611275,1.2110766921682,-2.63189845456558,0.542647422593549,-4.85010772185481,1.2339444204888e-06,2.13393940245581e-05
WBGene00021128,W10C8.5,2474.46575432995,3143.00686371798,1805.78246978725,-0.785133184810071,0.162064923128033,-4.84455963484342,1.26892801940696e-06,2.19222665288271e-05
WBGene00011671,cyp-13A4,12.6660517826349,22.5523179047817,2.75393400918567,-2.37180234808302,0.4902068725311,-4.83837024935333,1.3090811109578e-06,2.25931843701861e-05
WBGene00008017,fbxa-176,14.4359844772049,3.16983281940322,25.7562078744224,2.36556746620133,0.488952649775511,4.83802975050328,1.31132516969665e-06,2.26091456320536e-05
WBGene00018206,ugt-61,177.365996678733,239.085732435736,115.367197456182,-1.0188070359839,0.210830557276734,-4.83234996455766,1.34930792897071e-06,2.32406424991961e-05
WBGene00001391,far-7,152.715757785988,57.5620479672884,247.916689943692,1.86614208521002,0.386729334408769,4.82544746201624,1.39689286076661e-06,2.40360942247171e-05
WBGene00001073,dpy-11,1655.48699209699,2114.00943473483,1196.92481460119,-0.804969720786458,0.166895906499567,-4.82318432890111,1.41284291479365e-06,2.42650726188192e-05
WBGene00004858,sma-4,579.838014171983,429.173795014797,730.327980572774,0.754148190447142,0.156359846731591,4.8231576469995,1.41303200335988e-06,2.42650726188192e-05
WBGene00013050,lipl-8,6.3346791267985,0.194516341565292,12.6354824307459,2.87903580019234,0.597181203038219,4.82104223231569,1.42810116382005e-06,2.44992970425905e-05
WBGene00022856,cth-2,4040.77624498745,5079.86522543495,3001.74998706499,-0.746525707859675,0.154924072500504,-4.81865533103157,1.44528981471643e-06,2.47693768446102e-05
WBGene00018616,F48G7.5,152.44628444426,242.733370706958,62.3607758791506,-1.76356240833611,0.366153021907394,-4.8164627978467,1.46125393249395e-06,2.50179519431382e-05
WBGene00003574,ncx-9,10.4889783194704,1.39695091048794,19.6760086635108,2.61445613897927,0.542892755849457,4.81578748437795,1.46620503679042e-06,2.50776665873395e-05
WBGene00007368,C06B8.2,107.548105468541,58.2986315632054,157.071410723645,1.34962061434523,0.280457257260324,4.81221497895663,1.49266662596664e-06,2.55048062171648e-05
WBGene00017691,ilys-5,10473.7980377325,16297.2506953216,4650.45887398592,-1.65134404348656,0.343893447694861,-4.80190609782078,1.57162393838908e-06,2.68271823268049e-05
WBGene00018470,F45E4.5,583.625526632546,325.710770601189,841.573696103352,1.29835088124036,0.270501576245725,4.79979044580846,1.58831735284736e-06,2.70851570080578e-05
WBGene00016314,C32D5.6,363.28866689057,485.621056009312,241.234584679294,-0.980211110066282,0.204298401179274,-4.79793823352605,1.60307193415957e-06,2.73095892719948e-05
WBGene00016097,C25E10.8,255.19874693444,126.148062809154,384.383601941025,1.49434494387965,0.311576437766019,4.7960781456839,1.61802179971044e-06,2.75368993082796e-05
WBGene00019345,tmem-135,255.826475037935,336.404130791782,175.380337824239,-0.915994600013938,0.191212120732096,-4.79046305488825,1.66396860447345e-06,2.82907678010576e-05
WBGene00016628,slc-36.5,236.089179513906,158.037755373473,314.011622567462,0.962796101299145,0.201089269945516,4.78790390735422,1.68532305539407e-06,2.86254375850778e-05
WBGene00015949,C18A11.3,195.613904008849,303.675704511596,87.5580053504535,-1.63893656898838,0.34243035071215,-4.78618955819744,1.69977526311537e-06,2.88423252071992e-05
WBGene00006875,vab-9,201.336502025297,131.023647787642,271.426184029895,1.01766975623847,0.212731132981774,4.78383084776622,1.71985433357879e-06,2.91541677239103e-05
WBGene00009187,F27D4.1,4764.38309310289,6084.38741752938,3444.41408335201,-0.804906766997797,0.168268097705143,-4.78347813979711,1.72287636515749e-06,2.91765367056019e-05
WBGene00008040,ttr-5,669.843701470234,328.330250519159,1011.49969322628,1.5064521495159,0.314947840320467,4.7831798052117,1.72543650428672e-06,2.9191047196906e-05
WBGene00013837,fbxa-30,23.4247015290444,5.92242955006406,41.0659133388981,2.25844160327152,0.472355603082056,4.78123174264366,1.74224378141656e-06,2.94463253707269e-05
WBGene00022668,ZK154.6,282.29952104162,202.824111906749,361.808625731747,0.818159717679898,0.171348697415104,4.77482309479044,1.7986529585168e-06,3.03697678847891e-05
WBGene00015947,C18A11.1,221.178662967155,82.2422570694966,360.249172511777,1.87786331157904,0.393708782231342,4.76967595423262,1.8452250659171e-06,3.11254598225268e-05
WBGene00016484,C36C5.15,13.7992342708019,2.46036475428326,25.2381459156406,2.47747039116365,0.519674977238512,4.76734593674035,1.86668637162437e-06,3.14565103607655e-05
WBGene00010989,R03D7.2,338.451281849465,477.039347042211,199.843554269392,-1.1991742481448,0.251775367418592,-4.76287359021542,1.90855408587819e-06,3.21304517915328e-05
WBGene00004809,skr-3,1320.71867562764,698.52184744967,1943.08267793273,1.38622545523932,0.291280994331772,4.7590659267676,1.94490907715686e-06,3.27103550189542e-05
WBGene00000929,dao-3,592.759407956637,946.047254697315,239.505684038428,-1.77423810645552,0.372994190631168,-4.7567446116338,1.96739808571147e-06,3.30561454832579e-05
WBGene00011957,T23F11.6,52.2475299944405,13.6315228154958,90.7096286274674,2.22853560280273,0.468560953132326,4.7561274320982,1.97341926067877e-06,3.31248376978578e-05
WBGene00006983,zig-6,214.506370603733,107.771096860886,321.417041131577,1.46779800164721,0.308686447730993,4.75498037713121,1.98465693238992e-06,3.32808713378654e-05
WBGene00012615,dct-16,4672.66634083742,7554.18120669228,1791.27061926816,-1.83949327860989,0.387190818294197,-4.750870092204,2.02543227747887e-06,3.39314353581944e-05
WBGene00019973,R09A1.3,85.4763595384943,49.5971103530405,121.350529974756,1.22961968323883,0.258833726712409,4.75061615368642,2.02797764756178e-06,3.39408993397596e-05
WBGene00002981,lgg-2,2232.43182237449,1568.9560664996,2895.8508707686,0.863970202356332,0.182201210701529,4.74184665968897,2.11778896598407e-06,3.54094315112536e-05
WBGene00017258,F08F1.4,166.484006873071,61.4529861152638,271.631002907602,1.88363051558365,0.39736455855392,4.74030830137069,2.13393265670156e-06,3.56445788212001e-05
WBGene00004025,phy-2,455.993959882195,587.80099518593,324.299658708947,-0.839487468677919,0.177129282242044,-4.73940535439405,2.14346325135478e-06,3.576891256253e-05
WBGene00003746,nlp-8,334.282977957208,214.730629832464,453.93580773906,1.04348509051516,0.22019898253798,4.73882793865854,2.14957928291897e-06,3.5801253402007e-05
WBGene00219770,linc-40,68.2997079851184,19.1001393716913,117.568403070471,2.16881846828393,0.457656298873228,4.73896780973773,2.14809622139533e-06,3.5801253402007e-05
WBGene00018036,F35C8.5,359.754351903565,522.118465062885,197.532174636293,-1.32406493413606,0.279747793750647,-4.73306658252419,2.21152902856061e-06,3.67972664965744e-05
WBGene00043302,F32D8.11,44.1030226544771,65.4840059504863,22.6589849307277,-1.42974794906974,0.302229807938924,-4.73066491627678,2.23785643264821e-06,3.71992080918768e-05
WBGene00010877,lact-4,218.496513308621,295.256586639206,141.826753130923,-1.02337956343942,0.216400145413639,-4.72910755897728,2.25508897856998e-06,3.74493361576864e-05
WBGene00206513,B0244.15,9.74089949347376,0.706024949241378,18.7878471632248,2.7307434773477,0.577547110278024,4.72817442724828,2.26547528511226e-06,3.75853973245439e-05
WBGene00003713,nhr-123,43.797634155938,12.3472439060802,75.292622130392,2.15764137835563,0.456621113110705,4.72523349535202,2.29851096645549e-06,3.80965966567835e-05
WBGene00044296,F10C1.9,233.337260613452,379.16887654188,87.5648835796779,-1.86208096991647,0.394608855357528,-4.7188017821581,2.37237836422521e-06,3.92829182667552e-05
WBGene00007229,C01G6.9,107.771270098413,60.8794554443946,154.590092609684,1.27466724636375,0.270143990806625,4.71847344283954,2.37620980588288e-06,3.93083819046532e-05
WBGene00000172,aqp-4,487.779686821968,714.557175482353,261.123188852933,-1.36510225421306,0.289583121973831,-4.71402561346936,2.42870114071323e-06,4.01379750718837e-05
WBGene00019166,tat-2,1519.03310484648,721.650830671318,2316.44247633409,1.54949753870151,0.328864096849448,4.71166525487535,2.45700736273926e-06,4.05666591354774e-05
WBGene00010018,fbxa-69,233.379760616867,143.066807221146,323.753239461853,1.13056838914383,0.240040393268881,4.70990891886027,2.4782751643944e-06,4.08784213353139e-05
WBGene00017925,F29B9.11,3865.41248312799,4877.24985565184,2853.7011471043,-0.759449446265898,0.161320914764772,-4.70769365133642,2.50535236148283e-06,4.12853161260507e-05
WBGene00020511,immt-1,1569.6651815867,2227.91942201506,911.282933655402,-1.22763833695513,0.26094001266044,-4.70467646735594,2.54268852021756e-06,4.18603226315932e-05
WBGene00235315,Y50D4A.10,66.8926538757227,23.7532270126767,110.164256688419,1.92426356513589,0.409119913908789,4.70342190569801,2.55836979719179e-06,4.2078062940761e-05
WBGene00007525,C11G10.1,170.030327133582,92.1976174830984,247.906649391693,1.34356947498624,0.285833923660074,4.70052489845142,2.5949361271363e-06,4.26306577309974e-05
WBGene00017369,F10G7.5,345.980639389097,447.767959373601,244.052982388951,-0.855575871169276,0.182023204177989,-4.70036704953652,2.59694285629369e-06,4.26306577309974e-05
WBGene00008139,C47D12.5,334.469698122977,231.084019330878,437.903516021431,0.898858732606175,0.19143692351418,4.69532583425367,2.66182082500588e-06,4.36538615300964e-05
WBGene00007132,pals-27,11.2632631047708,1.76469250278102,20.6829850956412,2.50776201035109,0.534510045534839,4.69170230064018,2.70941180490333e-06,4.43918733388463e-05
WBGene00000869,cyc-1,8942.71774374162,10810.6169833652,7074.72841599595,-0.604781398734283,0.128943396694774,-4.69028592573747,2.72823535589488e-06,4.46575907634446e-05
WBGene00019944,R07G3.8,221.396859632681,133.6810353601,309.039988461815,1.15716559398405,0.24682733897743,4.68815812210274,2.75674983110117e-06,4.50812772952404e-05
WBGene00016577,clec-3,29.4501586557864,50.0881422969168,8.98130998378623,-2.08165514953182,0.444049792680192,-4.68788677271389,2.76040665142278e-06,4.50980449876869e-05
WBGene00012383,ttr-17,1723.17516486545,707.499030178219,2738.96426407841,1.74817092729184,0.373138640682627,4.68504393995138,2.79899878656443e-06,4.56849916229916e-05
WBGene00015680,egal-1,784.186676868937,527.449700106202,1040.79135054246,0.952401386380275,0.203643485017164,4.67680754088452,2.91375484677325e-06,4.75127788430066e-05
WBGene00012622,Y38H6C.9,28.3771547708734,12.2960992364175,44.5113900519274,1.67517059835166,0.359135875872933,4.66444794544656,3.0944664934661e-06,5.04115653659904e-05
WBGene00000002,aat-1,111.480167596193,152.119699272409,70.945684887198,-1.06066216701232,0.227418071328141,-4.6639308864857,3.10225609428461e-06,5.0490470032146e-05
WBGene00008986,F20G2.2,498.581165708245,662.171329334486,335.070354279514,-0.954227410195966,0.204619331403877,-4.66342746625691,3.1098582943038e-06,5.05661778441922e-05
WBGene00077764,F59C6.16,1520.40173953027,474.124147017762,2566.74468650931,2.0564315419328,0.441448868401262,4.658368588372,3.18725163894763e-06,5.17754678561939e-05
WBGene00001775,gst-27,470.875718779018,707.065217034318,234.773241926518,-1.47470714197683,0.31672270378021,-4.65614597367229,3.22183542872384e-06,5.22413164435888e-05
WBGene00044458,K11H12.10,8.83024524052693,1.0487045193495,16.6869738713738,2.59151799986523,0.556581510747546,4.65613382734285,3.22202541025052e-06,5.22413164435888e-05
WBGene00002980,lgg-1,10573.6889221139,6265.6829847983,14881.8237503143,1.19042206353471,0.25575270696683,4.65458245839445,3.24637900075982e-06,5.25864303544629e-05
WBGene00194650,C36A4.14,69.4692373259411,39.1200043619536,99.9664369586107,1.28045208049948,0.275120512946141,4.65414980070989,3.25320233949069e-06,5.26471970672252e-05
WBGene00044488,Y54G2A.45,169.222699876368,232.117410972926,106.399583373946,-1.08271292885467,0.232745245400202,-4.65192286524675,3.28854095617441e-06,5.31688819876576e-05
WBGene00044418,C08G5.7,126.722550991026,83.601880435691,169.808816946067,0.990050843564509,0.212957491240372,4.64905384543155,3.3346115906949e-06,5.38122160464493e-05
WBGene00219415,linc-38,17.7715263294176,2.11211621427259,33.4952596309441,2.61508024627921,0.562493136879485,4.64908827294634,3.33405510334288e-06,5.38122160464493e-05
WBGene00009628,tatn-1,2203.97211251001,3466.75853496541,941.201430362585,-1.69398936012569,0.36458555062457,-4.64634255862231,3.37871775647587e-06,5.44726857107088e-05
WBGene00003593,nfm-1,687.653668646851,457.027876053353,918.119257397758,0.975582686800753,0.210016800309138,4.645260214253,3.39648069799245e-06,5.46562311757695e-05
WBGene00012325,W07A12.8,15.9801730899783,26.7595152391808,5.19241134934202,-2.00559578219627,0.431750504579846,-4.64526563587458,3.39639149805484e-06,5.46562311757695e-05
WBGene00002091,ins-8,6.75102894393514,0.194516433534077,13.4929523433321,2.79314193771301,0.601644748356756,4.6425102942256,3.44201483863123e-06,5.5337007790302e-05
WBGene00010383,mpst-3,239.204479042101,342.538550385056,135.98025540376,-1.26261555085341,0.272360805131668,-4.63581957118617,3.55525985894388e-06,5.71040707240677e-05
WBGene00001623,glt-5,311.981898978377,206.198845672995,417.722378391581,0.986447963456984,0.212835676519908,4.63478670299298,3.57305707627641e-06,5.73361911734317e-05
WBGene00008640,F10B5.3,24.3777130217846,9.82063895162987,39.0146608496547,1.76703705396596,0.381436449120388,4.63258573752151,3.61126700737142e-06,5.78951300021809e-05
WBGene00013541,lonp-2,484.145898351705,676.74805232871,291.438775006033,-1.16159215281648,0.250757319056446,-4.63233598599372,3.61562749414491e-06,5.7910863546407e-05
WBGene00009838,fbxa-187,6.63697666714963,12.9524768290281,0.329371932788162,-2.72745494292289,0.588941842364318,-4.63111082746892,3.63709112403919e-06,5.82002499381734e-05
WBGene00016340,gba-2,33.4594290397143,55.2212336142857,11.7871050253009,-1.92443568643463,0.415781317248536,-4.62848042131793,3.68358681305953e-06,5.88892824647521e-05
WBGene00019344,dhhc-10,372.248477191156,250.20111285146,494.666679967072,0.954341583067095,0.206362636348731,4.62458514754754,3.75348874358758e-06,5.99508761301062e-05
WBGene00002037,hum-4,755.729124228686,1087.14041961428,424.328800640269,-1.28287874836388,0.277451114896812,-4.62380102109522,3.76771307398343e-06,6.01220359980707e-05
WBGene00018621,F48G7.10,25.048771840156,9.83474069078245,40.3640780073209,1.79798002545102,0.389068928419794,4.62123776564098,3.81457287199455e-06,6.08131626792954e-05
WBGene00019493,catp-5,435.5498646562,643.808638598442,227.279132771286,-1.40236555132262,0.303494289578494,-4.62073126077689,3.82389833983878e-06,6.09051763458708e-05
WBGene00021156,Y4C6B.2,193.450808205854,134.845250790476,252.223756792881,0.88073824379327,0.19063428550227,4.62004115090191,3.83663941206238e-06,6.10513707000233e-05
WBGene00015382,C03B1.14,133.314438108934,72.5903972884142,194.086203172833,1.33395301658257,0.288865852085396,4.61789791680957,3.87646857042687e-06,6.16279391094394e-05
WBGene00015776,dct-1,410.601803628887,251.445587700903,569.765060500059,1.13032839004831,0.24501328793961,4.61333505441104,3.96258749570732e-06,6.293866960281e-05
WBGene00001025,dnj-7,806.646499412694,1089.21117008196,523.984260202014,-1.01972662335786,0.221121474166288,-4.61161281238115,3.99556714772229e-06,6.3365397907889e-05
WBGene00003964,pdi-3,13823.718065823,16759.6358257406,10887.8400955081,-0.614742338956172,0.133305038709382,-4.61154615690387,3.99684882357498e-06,6.3365397907889e-05
WBGene00044054,C04H5.9,8.73571660948784,1.05531446667694,16.3613435886614,2.56561968710513,0.556554957820111,4.60982271571893,4.03012491646498e-06,6.38339009411986e-05
WBGene00005653,srr-2,30.9634126273726,12.6992687743034,49.0709032324322,1.73768753743101,0.376976010671508,4.60954407771377,4.03552971377356e-06,6.38604877512939e-05
WBGene00000910,daf-14,352.699946245622,252.818971116426,452.737024859605,0.822120037977924,0.178611473661114,4.60284001428578,4.16768376635231e-06,6.58909265569612e-05
WBGene00000503,cht-1,100.766131299117,46.259360045296,155.269119559549,1.59196690683429,0.345995201463801,4.60112423553609,4.2021668543345e-06,6.63748714742715e-05
WBGene00015560,C07A12.2,57.0775480007067,26.4929246807208,87.8514838817471,1.57842957196033,0.343387221098762,4.59664622029238,4.29345704064315e-06,6.7754389284109e-05
WBGene00011052,arrd-11,17.260901271191,3.21198781521993,31.1902172192863,2.40891324692782,0.524182999043073,4.59555775621382,4.31593220865471e-06,6.79838659852246e-05
WBGene00011817,T16H12.9,75.7096482396657,43.8443448109095,107.747234215631,1.23107062181233,0.267876663438989,4.59566207077503,4.31377339322698e-06,6.79838659852246e-05
WBGene00017447,F14B8.5,670.53082449877,402.340633775587,938.566046248419,1.16649728653868,0.2538853472133,4.59458294597306,4.33615624437508e-06,6.82397114013775e-05
WBGene00044787,pals-36,10.0231149378886,1.39606895039956,18.6191763190133,2.52288935347811,0.549129631090481,4.59434204719215,4.34116805878783e-06,6.82559065977118e-05
WBGene00011252,R11H6.4,479.38200857524,271.230055147113,687.611057355923,1.26908879902466,0.276391301454326,4.59163798696602,4.39780724661788e-06,6.90830619546629e-05
WBGene00044343,clec-77,9.25266783433463,0.706964285234484,17.8682460663669,2.6617965418773,0.58019124029126,4.5877916745883,4.47959318492314e-06,7.03033589773011e-05
WBGene00011212,R10E8.6,73.1466763692083,112.891378222714,33.5116448946457,-1.59490668809751,0.347853800967411,-4.58499140633775,4.54005108682319e-06,7.11870041408746e-05
WBGene00020382,T09B4.8,892.047778120797,1166.11091322742,618.01897126429,-0.891991257778328,0.194694628399069,-4.58148879151404,4.61677353279325e-06,7.23238252330994e-05
WBGene00011404,T03F7.7,519.383112092076,365.788713685079,673.192696780918,0.858648854982113,0.187623586285521,4.57644410269102,4.72946001707395e-06,7.40214481941674e-05
WBGene00016892,pgph-3,981.545715413289,1263.34196730782,699.655781956124,-0.833039814570222,0.182201476337454,-4.57208048647946,4.8290536625946e-06,7.5511242399221e-05
WBGene00168589,21ur-13782,9.55060890424358,1.04718096620568,18.0203610920159,2.58370395419786,0.565656906253808,4.56761674017034,4.93300947534468e-06,7.70664689047011e-05
WBGene00006493,ivns-1,2086.09100286472,3024.11471890227,1147.94169928809,-1.3146329962473,0.287832418547644,-4.56735555668374,4.93915806234181e-06,7.70922503391749e-05
WBGene00010747,K10D11.3,48.2960334854639,23.1101891167749,73.5654616670505,1.53174318772511,0.33546370301522,4.56604745597653,4.97006298684664e-06,7.75040395528459e-05
WBGene00005002,spp-17,2553.49168161028,3734.000461142,1372.99837756637,-1.35220564280646,0.296545869708739,-4.55985323327742,5.11893842978764e-06,7.97530607360914e-05
WBGene00020080,math-37,12.1176502556308,2.44902315083935,21.8640287877065,2.35165460098546,0.516063620155695,4.55690831350595,5.19120706997203e-06,8.08055465623803e-05
WBGene00021286,tald-1,3760.79598587847,4824.77461179977,2696.79983365355,-0.820483877878474,0.180086218327403,-4.5560614548905,5.21216927433053e-06,8.10582187145886e-05
WBGene00007833,oac-6,292.288845087966,161.508150732608,423.206220704391,1.3075499440325,0.287530928568471,4.54751059492067,5.42841883829224e-06,8.43447344067565e-05
WBGene00009674,nucb-1,921.895042156206,1171.9513157013,671.820015789422,-0.786277044863242,0.172916226002065,-4.5471559439069,5.43757089237538e-06,8.44104075666026e-05
WBGene00001754,gst-6,315.762657926912,487.522799232036,144.150487471109,-1.59631604942048,0.351978923659831,-4.5352603298578,5.75324771954836e-06,8.92300085227328e-05
WBGene00017128,E04F6.9,661.715145886746,358.210503944208,965.340683771164,1.34036142574938,0.295765610198693,4.53183662850099,5.84730651615082e-06,9.06068165224165e-05
WBGene00004811,skr-5,11.2809775854893,1.75037683366139,20.8816762351037,2.46777925639728,0.544846039670834,4.52931484624202,5.91752643537192e-06,9.16031092188277e-05
WBGene00012778,Y42A5A.3,97.2073614810708,52.05902652461,142.426591112027,1.35786102439767,0.299805173998523,4.52914473185297,5.92229227532157e-06,9.16031092188277e-05
